Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02043013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2043013;1;01/07/1955;1;0,0;0,0;1;0;1;1;1;1358,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/08/1955;1;4,2;4,2;29;1;1;1;0;1358,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/1955;1;0,0;0,0;1;0;1;1;1;1358,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/10/1955;1;34,8;208,3;16;17;1;1;0;1358,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,6;10,2;0,0;0,0;0,0;30,2;7,4;25,7;10,8;34,8;14,0;0,6;0,0;0,0;0,6;0,4;0,0;0,0;1,8;27,4;0,8;9,0;1,6;32,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/11/1955;1;31,6;180,4;19;16;1;1;0;1358,19995117188;1;11,8;4,2;16,4;0,0;0,0;11,6;17,4;6,2;9,2;4,4;28,2;0,0;0,0;0,0;0,0;0,0;0,0;14,2;31,6;1,2;3,6;17,8;1,2;0,0;1,4;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/12/1955;1;68,2;372,4;13;26;1;1;0;1358,19995117188;1;0,0;17,8;1,6;7,4;5,2;52,6;6,2;5,8;0,0;0,0;0,0;10,0;68,2;10,6;4,2;17,4;11,8;10,4;13,8;4,4;12,8;6,2;8,2;6,8;0,0;3,8;30,6;5,2;19,8;27,2;4,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/01/1956;1;30,6;65,4;2;9;1;1;0;1217,80004882812;1;2,4;30,6;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;0,4;2,2;0,0;1,8;0,0;0,0;0,0;0,0;0,0;10,2;10,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/02/1956;1;31,8;134,8;17;15;1;1;0;1217,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;7,8;0,4;13,4;31,8;3,6;27,8;1,2;7,8;12,2;6,2;0,0;0,8;0,0;6,6;9,2;1,2;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2043013;1;01/03/1956;1;46,2;151,0;2;16;1;1;0;1217,80004882812;1;18,4;46,2;0,0;0,0;2,2;1,8;0,0;2,8;1,4;9,8;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,8;0,0;12,0;9,6;12,2;1,4;0,0;0,0;0,0;0,0;0,4;1,6;8,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/04/1956;1;4,2;11,4;27;5;1;1;0;1217,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;0,0;0,0;0,0;0,0;1,2;0,0;0,0;2,2;0,0;0,0;0,0;0,2;0,0;0,0;4,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/05/1956;1;21,4;71,0;26;9;1;1;0;1217,80004882812;1;9,6;0,0;0,0;0,0;3,8;0,0;4,2;9,8;3,6;0,0;0,0;0,0;11,8;0,0;0,0;2,6;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;21,4;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/06/1956;1;31,2;64,2;2;7;1;1;0;1217,80004882812;1;0,0;31,2;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;11,6;2,4;0,2;14,6;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/07/1956;1;18,0;44,2;1;6;1;1;0;1217,80004882812;1;18,0;0,0;0,0;0,0;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,6;0,0;0,0;0,0;3,6;0,0;4,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/08/1956;1;24,8;28,6;24;2;1;1;0;1217,80004882812;1;0,0;0,0;0,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/1956;1;39,2;59,2;12;4;1;1;0;1217,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;39,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,6;1,4;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/10/1956;1;20,4;63,6;30;7;1;1;0;1217,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,0;0,0;0,0;0,0;0,0;0,0;4,4;0,0;0,0;0,0;0,0;10,2;1,8;0,0;0,0;12,2;4,4;0,0;20,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/11/1956;1;54,0;150,2;11;15;1;1;0;1217,80004882812;1;0,0;0,0;0,0;1,4;2,2;0,0;0,0;0,0;4,2;16,2;54,0;4,8;11,6;0,0;0,0;0,0;0,0;0,0;0,0;4,6;3,2;7,4;2,2;4,0;3,8;26,2;4,4;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/12/1956;1;54,2;374,2;27;18;1;1;0;1217,80004882812;1;0,0;0,0;18,6;0,0;11,8;15,0;38,2;32,6;16,4;0,0;0,0;0,0;2,4;31,2;15,6;21,0;0,0;0,0;0,0;8,6;6,8;3,2;0,0;38,6;16,2;40,0;54,2;0,0;0,0;0,0;3,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/01/1957;1;30,2;111,8;20;10;1;1;0;1635,19995117187;1;13,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;5,8;1,4;4,8;0,0;0,0;0,0;10,6;11,2;0,0;30,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,4;0,6;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/02/1957;1;71,2;320,2;14;19;1;1;0;1635,19995117187;1;0,0;0,0;4,2;20,2;8,6;13,4;32,2;22,4;16,8;0,0;14,8;3,4;0,0;71,2;13,8;4,4;4,2;0,0;1,2;0,0;2,4;19,8;0,0;48,4;11,2;7,6;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;1;01/03/1957;1;64,6;254,9;8;16;1;1;0;1635,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;17,2;64,6;5,4;4,8;21,2;12,4;7,6;0,0;0,0;0,0;17,4;0,0;3,2;46,8;0,0;17,8;0,0;0,3;0,4;1,2;20,8;0,0;13,8;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/04/1957;1;67,6;122,0;5;10;1;1;0;1635,19995117187;1;0,0;11,2;1,8;0,6;67,6;23,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;1,2;0,0;0,0;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/05/1957;1;16,8;47,6;10;10;1;1;0;1635,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;7,4;0,4;0,4;16,8;4,6;0,0;5,2;0,0;1,2;9,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;1,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/06/1957;1;2,4;4,2;11;4;1;1;0;1635,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;2,4;0,2;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/07/1957;1;0,0;0,0;1;0;1;1;1;1635,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/08/1957;1;1,4;1,4;31;1;1;1;0;1635,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/1957;1;32,8;121,2;3;12;1;1;0;1635,19995117187;1;0,0;0,0;32,8;16,2;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,2;0,0;0,0;10,4;7,8;8,2;0,2;0,4;0,8;20,8;0,0;7,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/10/1957;1;11,4;21,9;26;5;1;1;0;1635,19995117187;1;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;11,4;0,0;2,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/11/1957;1;60,2;331,0;13;19;1;1;0;1635,19995117187;1;0,0;0,0;0,0;21,4;4,6;40,6;12,2;25,8;23,6;0,0;0,0;0,0;60,2;7,8;0,0;4,8;15,8;32,6;4,6;1,4;0,0;0,8;28,6;25,2;2,6;0,0;0,0;0,0;5,8;12,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/12/1957;1;48,4;299,0;2;23;1;1;0;1635,19995117187;1;0,0;48,4;29,6;21,8;18,4;3,8;14,2;1,8;5,8;7,6;26,2;0,0;1,4;6,6;13,2;16,4;1,2;2,0;8,4;12,8;36,4;10,2;0,0;1,6;0,0;0,0;9,8;0,0;1,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/01/1958;1;52,6;214,6;18;13;1;1;0;1328,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;5,2;0,0;0,0;0,0;0,0;0,0;13,6;0,0;21,2;52,6;10,4;22,2;7,4;26,8;11,8;0,0;2,8;4,2;0,0;35,8;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/02/1958;1;27,0;118,8;10;12;1;1;0;1328,80004882812;1;0,0;0,0;1,8;16,2;6,6;3,8;22,2;4,2;5,4;27,0;17,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;2,8;0,0;5,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;1;01/03/1958;1;33,8;156,6;21;13;1;1;0;1328,80004882812;1;6,4;0,0;0,0;0,0;0,0;0,0;0,6;16,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;23,2;8,4;23,2;8,4;33,8;1,6;4,4;12,4;17,2;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/04/1958;1;50,6;168,6;20;7;1;1;0;1328,80004882812;1;5,2;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;43,2;15,8;0,0;0,0;0,0;47,2;50,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/05/1958;1;19,6;81,2;3;10;1;1;0;1328,80004882812;1;0,0;0,0;19,6;0,0;0,0;11,2;0,0;0,0;5,2;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;9,2;12,4;15,8;1,4;0,0;3,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/06/1958;1;2,8;2,8;15;1;1;1;0;1328,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/07/1958;1;48,6;71,6;11;5;1;1;0;1328,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,6;0,0;0,0;0,0;0,0;4,8;7,4;4,6;0,0;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/08/1958;1;15,2;16,6;30;2;1;1;0;1328,80004882812;1;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/1958;1;47,8;85,0;13;5;1;1;0;1328,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,6;15,8;0,0;1,6;47,8;8,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/10/1958;1;38,4;219,6;11;17;1;1;0;1328,80004882812;1;2,2;2,8;0,0;0,0;0,0;0,0;11,8;6,2;0,0;0,8;38,4;2,4;0,0;0,6;7,2;17,8;16,2;13,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,8;24,2;26,4;0,0;9,0;6,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/11/1958;1;14,2;77,2;24;14;1;1;0;1328,80004882812;1;4,6;3,8;1,6;3,4;3,6;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;4,8;10,2;14,2;10,4;0,0;2,6;6,8;5,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/12/1958;1;38,4;116,2;11;14;1;1;0;1328,80004882812;1;0,0;0,0;0,0;0,0;0,0;15,4;5,2;5,4;4,4;20,8;38,4;1,2;0,0;0,0;4,4;0,0;0,0;8,8;0,0;6,4;0,0;0,0;0,0;0,0;2,8;1,6;0,0;0,0;0,0;0,6;0,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/01/1959;1;35,6;166,2;5;20;1;1;0;1153,5;1;11,6;1,2;1,8;0,0;35,6;8,8;15,8;24,4;2,2;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;17,4;0,6;3,2;1,4;7,6;8,4;4,4;2,2;6,2;1,8;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/02/1959;1;65,8;136,2;28;9;1;1;0;1153,5;1;0,0;8,2;3,4;27,4;0,0;0,0;0,0;12,8;0,0;2,2;0,8;0,0;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,4;0,0;65,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;1;01/03/1959;1;63,2;267,2;4;22;1;1;0;1153,5;1;3,2;1,8;53,4;63,2;12,4;21,4;1,2;12,6;8,2;5,4;0,0;0,0;0,0;0,0;6,4;0,0;0,0;12,2;1,4;0,0;0,0;1,2;1,6;15,8;1,6;2,2;3,8;22,2;10,8;0,0;5,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/04/1959;1;7,6;15,8;4;4;1;1;0;1153,5;1;4,8;0,0;0,0;7,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/05/1959;1;1,2;1,2;1;1;1;1;0;1153,5;1;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/06/1959;1;0,0;0,0;1;0;1;1;1;1153,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/07/1959;1;0,0;0,0;1;0;1;1;1;1153,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/08/1959;1;5,8;9,8;8;4;1;1;0;1153,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,2;5,8;1,6;0,0;0,0;0,0;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/09/1959;1;8,2;8,2;27;1;1;1;0;1153,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/10/1959;1;45,6;201,0;31;13;1;1;0;1153,5;1;0,0;0,0;0,0;0,0;0,0;6,2;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,2;23,4;30,8;4,6;12,2;38,2;0,0;13,6;9,8;0,0;0,0;0,0;0,0;0,0;0,0;4,8;5,2;45,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/11/1959;1;44,4;178,8;19;15;1;1;0;1153,5;1;3,6;0,0;5,0;3,4;0,0;34,2;8,8;0,0;0,0;0,0;0,0;6,4;0,0;0,0;1,8;0,0;4,4;17,6;44,4;6,4;3,2;28,0;0,0;0,0;0,0;6,4;5,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;1;01/12/1959;1;30,4;169,1;21;17;1;1;0;1153,5;1;0,0;0,0;0,0;0,0;18,8;0,0;0,0;22,6;14,8;4,8;12,8;3,2;0,0;10,6;0,0;0,4;0,0;0,0;9,2;1,8;30,4;5,4;7,5;5,6;5,8;0,0;0,0;3,2;0,0;0,0;12,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/01/1960;1;46,2;223,7;23;23;1;1;0;1251,90002441406;1;2,6;0,0;0,0;0,0;0,9;5,2;1,8;0,0;3,0;0,0;10,4;11,4;0,6;0,0;16,8;2,0;17,2;14,6;8,2;3,4;12,2;16,8;46,2;15,6;11,2;11,8;0,0;0,0;1,2;7,0;3,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/02/1960;1;48,8;250,4;6;19;1;1;0;1251,90002441406;1;4,6;11,4;35,8;9,2;1,4;48,8;13,8;3,2;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;22,6;0,0;0,0;1,0;19,2;7,8;3,4;5,2;12,6;4,8;40,6;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2043013;1;01/03/1960;1;24,6;140,1;17;21;1;1;0;1251,90002441406;1;3,6;5,8;3,0;0,0;4,8;5,6;0,8;0,0;0,0;3,2;4,6;17,2;3,6;7,2;3,8;1,2;24,6;0,0;0,0;0,0;22,8;4,6;1,5;1,2;1,9;0,0;0,0;0,0;17,8;0,0;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;1;01/04/1960;1;9,8;11,4;10;2;1;1;0;1251,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;9,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
